id;title;author;author_id;publisher;publisher_id;date;pubPlace;pubPlace_id;pages;stamp
Moreau2398_MAZ;Manifeste, ou Raisonnement sur les affaires de Catalogne contre les intrigues du cardinal Mazarin, traduit de l'espagnol en françois.;;;Noël, François;isni:0000000506791357;1649;Paris;geonames:2988507;26;True
Moreau2478_MAZ;Miroir (le) des souverains, où se voit l'art de régner, et quelles sont les personnes qu'ils doivent élire pour être leurs commensaux, leurs domestiques, leurs serviteurs, leurs conseillers et leurs ministres d'État, quel est le devoir de ces divers esprits, et quelle doit être leur récompense.;;;Noël, François;isni:0000000506791357;1649;Paris;geonames:2988507;50;False
Moreau2483_MAZ;Misérable (la) chûte du ministre d'État étranger, son bannissement, sa fuite préméditée et sa retraite en Turquie.;;;Noël, François;isni:0000000506791357;1649;Paris;geonames:2988507;8;True
Moreau2405_MAZ;Manne (la) céleste, ou l'Heureuse arrivée du premier convoi de vivres à Paris, avec la généreuse sortie des Parisiens.;;;Noël, François;isni:0000000506791357;1649;Paris;geonames:2988507;8;True
Moreau610_GALL;Burlesque (le) Festin, ou l’Alliance contractée entre Mardi Gras et la Foire Saint-Germain;;;Noel, François;isni:0000000506791357;1649;Paris;geonames:2988507;8;True
Moreau696_GBOOKS;Chevalier (le) chrétien parlant des misères du temps à la reine régente.;;;Noël, François;isni:0000000506791357;1649;Paris;geonames:2988507;23;True
Moreau621_GBOOKS;Canons (les) foudroyants, ou les Redoutables paroles du conducteur de nos armées aux princes et aux peuples.;;;Noël, François;isni:0000000506791357;1649;Paris;geonames:2988507;8;True
Moreau671_GBOOKS;Censure (la) ecclésiastique de Rome la sainte contre la vie dépravée de Jules Mazarin.;;;Noël, François;isni:0000000506791357;1649;Paris;geonames:2988507;12;False
Moreau4056_GBOOKS;Voix (la) du peuple à monseigneur le duc de Beaufort, pair de France.;;;Noël, François;isni:0000000506791357;1649;Paris;geonames:2988507;6;True
Moreau4073_GBOOKS;Vrai (le) politique, ou l'Homme d'État désintéressé, au roi Louis XIV, surnommé de Dieu donné.;;;Noël, François;isni:0000000506791357;1649;Paris;geonames:2988507;15;True
Moreau961_GBOOKS;Décret infernal contre Jules Mazarin et tous les partisans de France.;;;Noël, François;isni:0000000506791357;1649;Paris;geonames:2988507;8;True
Moreau1108_GBOOKS;Discours d’État ou Véritable déclaration des motifs qui obligèrent Louis le Juste, roi de France et de Navarre, à rompre la paix qui fut faite, en 1596, entre Henry IV, son très honoré père, et Philippe II, roi des Espagnes, où se voit le nombre des places et des principautés que les Espagnols ont, devant ce temps-là et du deputs, usurpées à cette couronne.;;;Noël, François;isni:0000000506791357;1649;Paris;geonames:2988507;38;True
Moreau5_GALL;À monsieur de Broussel , conseiller du roi au parlement de Paris;;;Noël, François;isni:0000000506791357;1649;Paris;geonames:2988507;4;True
Moreau1760_GBOOKS;Journal des signalées actions de monsieur de La Mothe Houdancourt, duc de Cardone, et maréchal de France.;;;Noël, François;isni:0000000506791357;1649;Paris;geonames:2988507;43;False
Moreau1781_GBOOKS;Juste (la) réfutation des injustes louanges qu'impudemment a osé donner un médecin du roi à Jules Mazarin, le plus scélérat de tous les hommes, et qui est en exécration à Dieu, aux anges et à toute la nature.;;;Noël, François;isni:0000000506791357;1649;Paris;geonames:2988507;8;False
Moreau1371_GALL;Famine (la), ou les Putains à cul, par le sieur de la Valise, chevalier de la Treille.;;isni:0000000394631817;L'Ignoré, Honoré;viaf:231679496;1649;Paris;geonames:2988507;8;True
Moreau1435_MAZ;France (la) parlant à monsieur le duc d’Orléans endormi.;;;Gueffier, François;viaf:55150565624606251190;1649;Paris;geonames:2988507;4;True
Moreau3626_GBOOKS;Secret (le) de la paix à la reine.;;;Hameau, Hyérôme;viaf:7148449524815690520;1649;Paris;geonames:2988507;16;False
Moreau2203_GBOOKS;Lettre du sieur Mazarini au cardinal Mazarin son fils, de Rome du 25. octobre 1648. Tournee d'italien en francois par le sieur de Lionne. Avec la response du cardinal Mazarin à son pere.;Mazarini, Pietro;isni:0000000000140733;;;1649;Paris;geonames:2988507;16;True
Moreau2198_GBOOKS;Lettre du sieur Cermier de Sipois à monseigneur le duc d'Orléans, sur les défiances de quelques particuliers, touchant la paix.;Mercier Poissy (De), Nicolas;isni:0000000039582088;;;1649;Paris;geonames:2988507;32;False
Moreau2101_GBOOKS;Lettre du comte duc d'Olivarez ministre d'Estat du roy d'Espagne: A Jules Mazarin cardinal, et n'agueres ministre d'Estat du roy de France.;Méndez de Haro, Luis;isni:0000000061191892;Noel, François;;1649;Paris;geonames:2988507;8;True
Moreau2243_GBOOKS;Lettre interceptée du sieur Cohon, ci-devant évêque de Dol, contenant son intelligence et cabale secrète avec Mazarin.;Cohon, Anthyme Denis;isni:0000000061237731;;;1649;Paris;geonames:2988507;7;False
Moreau1216_MAZ;Enfer (l') burlesque ou le Sixième livre de l’Eneïde travestie et dédiée à mademoiselle de Chevreuse, le tout accommodé à l’histoire du temps.;Laffemas, Laurent de;isni:0000000063037063;;;1649;Paris;geonames:2988507;12;True
Moreau2481_MAZ;Miroir royal, ou Fidèle portrait du monarque accompli, tiré au modèle d'un grand Gustave, roi de Suède, à monsieur Hambreus, docteur en droit canon et professeur du roi ès langues orientales.;;isni:0000000079764433;;;1649;Paris;geonames:2988507;7;True
Moreau2910_GBOOKS;Prophéties sur les affaires du temps présent et advenir, tirée (sic) de la Centurie 11, prop. 34, 35 de M. Nostradamus, et ce que dit Kepler pour la présente année 1649.;;isni:0000000083395220;;;1649;Paris;geonames:2988507;4;True
Moreau2673_MAZ;Parabole (la) du temps présent.;Vulson de La Colombière, Marc de;isni:0000000107855085;;;1649;Paris;geonames:2988507;8;False
Moreau1837_GBOOKS;Lettre d'avis à messieurs du Parlement de Paris, écrite par un provincial.;Beaudeau Clanleu (De), Jean;isni:0000000108485557;;;1649;Paris;geonames:2988507;36;False
Moreau1432_GBOOKS;France (la) languissante, résolue à vaincre ou à mourir.;Brousse, Jacques;isni:0000000108887898;;;1649;Paris;geonames:2988507;16;True
Moreau2470_MAZ;Ministre (le) d'État flambé. Ridendo dicere verum quid vetat?;Cyrano de Bergerac, Savinien de;isni:0000000112972841;;;1649;Paris;geonames:2988507;16;True
Moreau2114_GBOOKS;Lettre (la) du Grand Turc écrite au roi d'Espagne, ensemble les présents envoyés par son camérier, et les articles proposés de la part du Grand Seigneur à Sa Majesté Catholique.;;isni:0000000116103555;;;1649;Paris;geonames:2988507;7;False
Moreau169_MAZ;Arrêt de la cour de parlement de Bordeaux, portant que les forteresses, construites par le duc d’Épernon sur les rivières de Garonne et de Dordogne, seront rasées , comme faites contre le service du roi et à la ruine du commerce.;;isni:0000000119572170;;;1649;Paris;geonames:2988507;7;False
Moreau161_MAZ;Arrêt de la cour de parlement de Bordeaux, portant que les officiers de ladite cour et chambre de l’édit continueront l'exercice de leurs charges, pour le bien du service du roi et la conservation de la tranquillité publique.;;isni:0000000119572170;;;1649;Paris;geonames:2988507;8;True
Moreau166_MAZ;Arrêt de la cour de parlement de Rordeaux, portant rabais de la moitié des tailles, et aussi contenant une fidèle relation des ruines et désordres faits dans ladite ville.;;isni:0000000119572170;;;1649;Paris;geonames:2988507;8;False
Moreau164_MAZ;Arrêt de la cour de parlement de Bordeaux, portant que le roi sera très-humblement supplié de donner un autre gouverneur à sa province de Guyenne.;;isni:0000000119572170;;;1649;Paris;geonames:2988507;6;True
Moreau1353_MAZ;Extrait des registres du Parlement de Bordeaux.;;isni:0000000119572170;;;1649;Paris;geonames:2988507;4;True
Labadie50_MAZ;ARREST de la Cour de Parlement de Bordeaux;;isni:0000000119572170;;;1649;Paris;geonames:2988507;7;False
Moreau1614_GBOOKS;Harangues faites à la reine régente par mon seigneur le premier président du Parlement.;Molé, Matthieu;isni:0000000121204991;;;1649;Paris;geonames:2988507;7;False
Moreau2119_GBOOKS;Lettre du Mazarin écrite à l'agent de ses affaires à Rome pour son retour.;Mazarin, Jules;isni:0000000121223121;;;1649;Paris;geonames:2988507;11;False
Moreau2092_MAZ;Lettre du cardinal Mazarin aux pères Théatins pour redoubler leurs prières à le retirer du bourbier où il s'est veautré (sic).;Mazarin, Jules;isni:0000000121223121;;;1649;Paris;geonames:2988507;8;True
Moreau2095_GBOOKS;Lettre du cardinal Mazarin écrite au sérénissime archiduc Léopold, ensemble celle de M. de La Tour, gouverneur d 'Arras, écrite à monseigneur le prince de Conty.;Mazarin, Jules;isni:0000000121223121;;;1649;Paris;geonames:2988507;4;True
Moreau2094_GBOOKS;Lettre du cardinal Mazarin écrite au comte Pigneranda, plénipotentiaire d'Espagne pour la paix générale à Munster, par laquelle se justifie le mauvais dessein du cardinal Mazarin, tant sur la ville de Paris que sur tout l'État.;Mazarin, Jules;isni:0000000121223121;Noel, François;;1649;Paris;geonames:2988507;7;True
Moreau39_GBOOKS;Adieu (l') de Mazarin à monseigneur le Prince, avec la réponse qu’il lui a faite pour l’empêcher de partir.;Mazarin, Jules;isni:0000000121223121;;;1649;Paris;geonames:2988507;4;True
Socard79_MAZ;Sermon de S. Lovis Roy de France, fait et prononcé devant le Roy et la Reyne Regente sa Mere. Par Monseignevr l’Illustrissime et Reuerendissime I. F. PAUL DE GONDY, Archeuesque de Corinthe, et Coadjuteur de Paris : À Paris dans l’Eglise de S. Lovis des PP. Iesuites, au iour et Feste dudit saint Louis, l’an 1648;Retz, Cardinal de;isni:0000000121441815;;;1649;Paris;geonames:2988507;22;False
Moreau237_MAZ;Arrêt de la cour de parlement, portant qu’il sera délivré passeports aux courriers tant ordinaires qu’extraordinaires, sous la signature de deux de messieurs de la cour, commis pour l’ordre des postes, ou de l’un en l'absence de l’autre, et du greffier.;;isni:0000000121755355;;;1649;Paris;geonames:2988507;4;True
Moreau244_MAZ;Arrêt de la cour de parlement , portant qu'aucunes personnes ne pourront sortir de cette ville en vertu de passeports, après huitaine du jour et de la date d'iceux.;;isni:0000000121755355;;;1649;Paris;geonames:2988507;3;True
Moreau234_MAZ;Arrêt de la cour de parlement, par Îequel il est ordonné que les villes de Meaux, Lagny et autres, voisines du ressort de ladite cour, continueront d’apporter des blés et autres vivres en la ville de Paris, ainsi qu’il est accoutumé.;;isni:0000000121755355;;;1649;Paris;geonames:2988507;4;True
Moreau2638_MAZ;Oygnon (l') ou l'union qui fait mal à Mazarin, avec quelques autres pièces du temps contre lui.;Marigny, Jacques Carpentier de;isni:0000000122493086;;;1649;Paris;geonames:2988507;12;True
Moreau3588_MAZ;Satyre de Mazarin envoyée à monsieur le duc de Beaufort.;Marigny, Jacques Carpentier de;isni:0000000122493086;;;1649;Paris;geonames:2988507;4;False
Moreau1937_MAZ;Lettre de la cour de Parlement de Tholose (sic) à la reine régente sur le sujet du trouble d'Aix et de Bordeaux.;;isni:0000000122905175;;;1649;Paris;geonames:2988507;4;True
Moreau1416_GALL;France (la) à monseigneur le duc d’Elbeuf, général des armées du roi (de la Fronde). Parénétique.;Du Bos, Matthieu;isni:0000000354372232;;;1649;Paris;geonames:2988507;16;True
Moreau1673_MAZ;Icon (l'), traduit du latin en françois, ou le Tableau du tyran Mazarin.;Du Bos, Matthieu;isni:0000000354372232;;;1649;Paris;geonames:2988507;20;True
Moreau1680_GALL;Illustres (les) présages des avantageux succès de nos troupes sous la conduite d'un prince de Bourbon.;Du Bos, Matthieu;isni:0000000354372232;;;1649;Paris;geonames:2988507;20;True
Moreau3_MAZ;A monseigneur Charles de Lorraine, duc d’Elbeuf, généralissime des armées du roi;Du Bos, Matthieu;isni:0000000354372232;;;1649;Paris;geonames:2988507;1;True
Moreau751_GBOOKS;Confiteor (le) du chancelier au temps de Pâques.;;isni:0000000358085089;;;1649;Paris;geonames:2988507;8;True
Moreau2161_GBOOKS;Lettre du roi écrite à son ambassadeur à Rome, le 4 octobre 1644.;Bourbon (De), Louis;isni:0000000383255772;;;1649;Paris;geonames:2988507;8;False
Moreau2280_GBOOKS;Lettres du roi écrites à monseigneur le duc de Montbazon, pair et grand veneur de France, gouverneur et lieutenant général pour le roi à Paris et Isle de-France, sur le sujet des articles accordés par Sa Majesté à la conférence de Ruel et de Saint-Germain en-Laye.;Bourbon (De), Louis;isni:0000000383255772;;;1649;Paris;geonames:2988507;6;False
Moreau1827_GBOOKS;Lettre circulaire envoyée par le roi à tous les gouverneurs du royaume de France (sic).;;isni:0000000383255772;;;1649;Paris;geonames:2988507;8;False
Moreau797_GALL;Coq-a-l'asne, ou Lettre burlesque du sieur Voiture ressuscité, au preux chevalier Guischeus, aliàs le mareschal de Grammont. Sur les affaires & nouvelles du temps.;Sarasin, Jean-François;isni:0000000396445268;Sarasin, Veuve et héritiers;;1649;Paris;geonames:2988507;8;True
Moreau1968_GBOOKS;Lettre de messieurs du Parlement de Normandie au roi, touchant le refus de recevoir monsieur le comte d'Harcourt.;;isni:0000000480502587;;;1649;Paris;geonames:2988507;6;False
Moreau1455_GALL;Fuite (la) des maltôtiers après Mazarin, mise en vers burlesques par le sieur Pompholis.;;isni:0000000500051905;;;1649;Paris;geonames:2988507;3;True
Moreau1684_GBOOKS;"Image (l') du souverain, ou l'Illustre portrait des divinités mortelles, où il est traité de la dignité royale, de l'ancienne institution des rois, par qui est-ce qu'ils ont été élus, à quelle fin Dieu les a créés, jusques où se peut étendre le légitime pouvoir qu'ils ont sur nous, s'il est permis aux sujets de juger des actions de leur prince, et de quelle révérence il nous faut user en parlant de leur personne, contre l'opinion des libertins du siècle, dédié à Sa Majesté, par P. B. E. (Paul Boyer, écuyer ? ) Rex verò lætabitur in Deo ; lauda buntur omnes qui jurant in eo; quia obstructum est os loquentium iniqua. PSAL., 62.";Boyer du Petit-Puy, Paul;isni:256498216;;;1649;paris;geonames:2988507;24;False
Moreau1576_GBOOKS;Harangue faite à monsieur le duc d'Orléans, par monsieur Nicolaï, premier président en la chambre des Comptes.;de Nicolaï, Antoine II;viaf:162928407;;;1649;Paris;geonames:2988507;7;True
Moreau2128_GBOOKS;Lettre du père Michel, religieux hermite de l'ordre des Camaldoli près Grosbois, à monseigneur le duc d'Angoulême sur les cruautés des mazarinistes en Brie.;Grosboi (De), Michel;;;;1649;Paris;geonames:2988507;32;False
Moreau2083_GBOOKS;Lettre du capitaine Latour contenant la réfutation des calomnies imposées au parti du Parlement et de la ville de Paris.;Latour;;;;1649;Paris;geonames:2988507;14;False
Moreau1898_GBOOKS;Lettre d'un véritable François à monseigneur le duc d'Orléans.;S.D.P. (De), Sieur;;;;1649;Paris;geonames:2988507;8;True
Moreau3127_MAZ;Relation de ce qui s'est passé en la ville de Bordeaux les derniers jours du mois de juillet 1649, lors de la signification de l'interdiction du Parlement.;;;;;1649;Paris;geonames:2988507;12;True
Moreau3669_GALL;Siège (le) d'Aubervilliers, en vers burlesques.;;;;;1649;Paris;geonames:2988507;8;True
Moreau3668_GBOOKS;Seure (la), l'éclatante et la glorieuse victoire des Bourdelois, malgré la trahison de leurs faux amis par manière d'épitaphe, avec deux épitaphes pour M. de Chambret (Chambaret), leur général.;;;;;1649;Paris;geonames:2988507;15;True
Moreau3652_GALL;Sentiments (les) de réjouissance d'un solitaire sur l'heureux retour du roi dans sa bonne ville de Paris, dédiés à nos seigneurs du Parlement.;;;;;1649;Paris;geonames:2988507;16;True
Moreau3657_GBOOKS;Sentiments (les) du vrai citoyen sur la paix et union de la ville, par le sieur B.;;;Pillon, Nicolas;;1649;Paris;geonames:2988507;8;True
Moreau3659_GALL;Sept (les) arts libéraux de la cour, en vers burlesques.;;;;;1649;Paris;geonames:2988507;12;True
Moreau2629_GBOOKS;"Ordre et réglement que doivent tenir et garder les soldats et gens de guerre à pied; extrait des registres de la connétablie et maréchaussée de France au siége général de la table de marbre du Palais.";;;;;1649;Paris;geonames:2988507;4;False
Moreau2633_MAZ;Origine (l') des partisans, avec la purgation de Jules Mazarin, et autres vers sur le temps, en vers burlesques.;;;;;1649;Paris;geonames:2988507;8;True
